date,pid,race,lane,startCourse,class,age,avgST_rc,ec_avgST,flying,late,ss_starts,ss_first,ss_second,ss_third,ms_winRate,ms_top2Rate,ms_top3Rate,win_k,lose_k,d_avgST_rc,d_age,d_class,rank_avgST,rank_age,rank_class,mean_avgST_rc,mean_age,mean_class,rank,win,st,decision
20250809,20,1R,1,1,4,58,0.16,0.16,0,0,14.0,10.0,1.0,0.0,71.4,78.5,78.5,10,2,0.0,18,1,1,5,6,0.165,44.5,3.1666666666666665,1,1,0.12,逃げ
20250809,20,1R,2,2,3,23,0.16,0.14,0,0,12.0,1.0,2.0,3.0,8.3,25.0,50.0,1,0,0.0,-17,0,2,2,1,0.165,44.5,3.1666666666666665,2,0,0.21,逃げ
20250809,20,1R,3,3,3,54,0.16,0.14,0,0,17.0,2.0,4.0,6.0,11.7,35.2,70.5,2,1,0.0,14,0,3,3,2,0.165,44.5,3.1666666666666665,3,0,0.17,逃げ
20250809,20,1R,4,4,3,58,0.16,0.19,1,0,19.0,3.0,2.0,1.0,15.7,26.3,31.5,3,2,0.0,18,0,4,6,3,0.165,44.5,3.1666666666666665,6,0,0.17,逃げ
20250809,20,1R,5,5,3,20,0.18,0.15,0,0,20.0,0.0,3.0,2.0,0.0,15.0,25.0,0,4,0.0199999999999999,-20,0,6,1,4,0.165,44.5,3.1666666666666665,5,0,0.12,逃げ
20250809,20,1R,6,6,3,54,0.17,0.24,0,0,19.0,0.0,1.0,2.0,0.0,5.2,15.7,0,4,0.01,14,0,5,4,5,0.165,44.5,3.1666666666666665,4,0,0.17,逃げ
20250809,20,2R,1,1,4,24,0.17,0.2,0,0,6.0,2.0,1.0,1.0,33.3,50.0,66.6,2,2,0.01,-16,1,2,2,5,0.178,40.833333333333336,3.1666666666666665,3,0,0.22,まくり
20250809,20,2R,2,2,3,63,0.18,0.17,0,0,19.0,0.0,2.0,4.0,0.0,10.5,31.5,0,6,0.0199999999999999,23,0,4,6,2,0.178,40.833333333333336,3.1666666666666665,6,0,0.29,まくり
20250809,20,2R,3,3,2,43,0.16,0.18,1,0,18.0,2.0,4.0,5.0,11.1,33.3,61.1,2,3,0.0,3,-1,1,3,1,0.178,40.833333333333336,3.1666666666666665,1,1,0.13,まくり
20250809,20,2R,4,4,4,19,,,1,0,,,,,,,,0,0,0.0,-21,1,6,1,6,0.178,40.833333333333336,3.1666666666666665,5,0,0.24,まくり
20250809,20,2R,5,5,3,51,0.17,0.19,0,0,19.0,0.0,4.0,7.0,0.0,21.0,57.8,0,3,0.01,11,0,3,5,3,0.178,40.833333333333336,3.1666666666666665,2,0,0.22,まくり
20250809,20,2R,6,6,3,45,0.21,0.24,0,0,16.0,0.0,1.0,1.0,0.0,6.2,12.5,0,3,0.0499999999999999,5,0,5,4,4,0.178,40.833333333333336,3.1666666666666665,4,0,0.25,まくり
20250809,20,3R,1,1,3,26,0.14,0.16,0,0,17.0,5.0,3.0,3.0,29.4,47.0,64.7,5,1,-0.0199999999999999,-14,0,1,1,2,0.1666666666666667,46.0,2.833333333333333,4,0,0.15,差し
20250809,20,3R,2,2,3,49,0.17,0.18,0,0,21.0,3.0,1.0,2.0,14.2,19.0,28.5,3,4,0.01,9,0,2,3,3,0.1666666666666667,46.0,2.833333333333333,5,0,0.17,差し
20250809,20,3R,3,3,3,60,0.17,0.19,0,0,23.0,1.0,7.0,6.0,4.3,34.7,60.8,1,4,0.01,20,0,3,6,4,0.1666666666666667,46.0,2.833333333333333,2,0,0.13,差し
20250809,20,3R,4,4,3,51,0.18,0.17,0,0,22.0,1.0,2.0,4.0,4.5,13.6,31.8,1,2,0.0199999999999999,11,0,6,4,5,0.1666666666666667,46.0,2.833333333333333,1,1,0.15,差し
20250809,20,3R,5,5,2,51,0.17,0.17,0,0,22.0,1.0,3.0,6.0,4.5,18.1,45.4,1,1,0.01,11,-1,4,5,1,0.1666666666666667,46.0,2.833333333333333,6,0,0.08,差し
20250809,20,3R,6,6,3,39,0.17,0.12,0,0,6.0,0.0,0.0,3.0,0.0,0.0,50.0,0,0,0.01,-1,0,5,2,6,0.1666666666666667,46.0,2.833333333333333,3,0,0.08,差し
20250809,20,4R,1,1,3,24,0.19,0.24,0,0,8.0,3.0,2.0,0.0,37.5,62.5,62.5,3,4,0.03,-16,0,5,1,2,0.165,44.0,2.6666666666666665,6,0,0.28,まくり
20250809,20,4R,2,2,3,37,0.15,0.15,0,0,21.0,1.0,4.0,5.0,4.7,23.8,47.6,1,2,-0.01,-3,0,2,2,3,0.165,44.0,2.6666666666666665,2,0,0.17,まくり
20250809,20,4R,3,3,1,46,0.16,0.16,0,0,27.0,3.0,6.0,10.0,11.1,33.3,70.3,3,3,0.0,6,-2,3,3,1,0.165,44.0,2.6666666666666665,3,0,0.18,まくり
20250809,20,4R,4,4,3,49,0.2,0.23,0,0,13.0,0.0,0.0,2.0,0.0,0.0,15.3,0,2,0.04,9,0,6,4,4,0.165,44.0,2.6666666666666665,5,0,0.16,まくり
20250809,20,4R,5,5,3,52,0.16,0.15,0,0,17.0,2.0,0.0,2.0,11.7,11.7,23.5,2,0,0.0,12,0,4,5,5,0.165,44.0,2.6666666666666665,1,1,0.02,まくり
20250809,20,4R,6,6,3,56,0.13,0.16,0,0,11.0,0.0,1.0,1.0,0.0,9.0,18.1,0,3,-0.03,16,0,1,6,6,0.165,44.0,2.6666666666666665,4,0,0.06,まくり
20250809,20,5R,1,1,1,49,0.15,0.15,1,0,26.0,15.0,9.0,0.0,57.6,92.3,92.3,15,2,-0.01,9,-2,1,5,1,0.165,40.833333333333336,2.333333333333333,1,1,0.17,逃げ
20250809,20,5R,2,2,2,51,0.17,0.17,1,0,11.0,0.0,3.0,6.0,0.0,27.2,81.8,0,0,0.01,11,-1,5,6,2,0.165,40.833333333333336,2.333333333333333,5,0,0.17,逃げ
20250809,20,5R,3,3,3,37,0.2,0.18,0,0,22.0,0.0,7.0,3.0,0.0,31.8,45.4,0,4,0.04,-3,0,6,2,4,0.165,40.833333333333336,2.333333333333333,6,0,0.16,逃げ
20250809,20,5R,4,4,2,43,0.16,0.14,0,0,25.0,2.0,3.0,9.0,8.0,20.0,56.0,2,5,0.0,3,-1,3,4,3,0.165,40.833333333333336,2.333333333333333,4,0,0.12,逃げ
20250809,20,5R,5,5,3,42,0.15,0.14,0,0,19.0,0.0,3.0,2.0,0.0,15.7,26.3,0,5,-0.01,2,0,2,3,5,0.165,40.833333333333336,2.333333333333333,2,0,0.16,逃げ
20250809,20,5R,6,6,3,23,0.16,0.19,0,0,13.0,0.0,0.0,3.0,0.0,0.0,23.0,0,2,0.0,-17,0,4,1,6,0.165,40.833333333333336,2.333333333333333,3,0,0.14,逃げ
20250809,20,6R,1,1,3,42,0.2,0.2,0,0,19.0,6.0,4.0,0.0,31.5,52.6,52.6,6,6,0.04,2,0,6,3,3,0.1716666666666666,45.833333333333336,2.5,4,0,0.21,まくり
20250809,20,6R,2,2,3,34,0.18,0.19,1,0,15.0,1.0,1.0,3.0,6.6,13.3,33.3,1,3,0.0199999999999999,-6,0,4,1,4,0.1716666666666666,45.833333333333336,2.5,3,0,0.28,まくり
20250809,20,6R,3,3,2,40,0.16,0.16,0,0,20.0,2.0,9.0,1.0,10.0,55.0,60.0,2,3,0.0,0,-1,2,2,2,0.1716666666666666,45.833333333333336,2.5,1,1,0.19,まくり
20250809,20,6R,4,4,1,57,0.14,0.16,0,0,23.0,4.0,9.0,5.0,17.3,56.5,78.2,4,1,-0.0199999999999999,17,-2,1,6,1,0.1716666666666666,45.833333333333336,2.5,2,0,0.21,まくり
20250809,20,6R,5,5,3,48,0.19,0.21,0,0,20.0,3.0,2.0,3.0,15.0,25.0,40.0,3,1,0.03,8,0,5,4,5,0.1716666666666666,45.833333333333336,2.5,5,0,0.27,まくり
